, sugar, ginger, garam masala, ghee, curry leaves, jaggery, urad dal,Rice flour, milk, tomato, garam masala powder, mustard oil,Chana dal, sesame seeds, saffron, turmeric, coconut,Whole wheat flour, clarified butter, cardamom, gram flour, mustard seeds, lemon juice, garlic, potato,Urad dal, baking soda,Rice, salt,Wheat flour,name,ingredients,diet,prep_time,cook_time,flavor_profile,course,state,region,list of ingred,clust
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balu shahi,"Maida flour, yogurt, oil, sugar",1,2,25,4,0,West Bengal,1,"['Maida flour', ' yogurt', ' oil', ' sugar']",3
1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boondi,"Gram flour, ghee, sugar",1,2,30,4,0,Rajasthan,6,"['Gram flour', ' ghee', ' sugar']",8
2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gajar ka halwa,"Carrots, milk, sugar, ghee, cashews, raisins",1,1,60,4,0,Punjab,3,"['Carrots', ' milk', ' sugar', ' ghee', ' cashews', ' raisins']",1
3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ghevar,"Flour, ghee, kewra, milk, clarified butter, sugar, almonds, pistachio, saffron, green cardamom",1,1,30,4,0,Rajasthan,6,"['Flour', ' ghee', ' kewra', ' milk', ' clarified butter', ' sugar', ' almonds', ' pistachio', ' saffron', ' green cardamom']",8
4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gulab jamun,"Milk powder, plain flour, baking powder, ghee, milk, sugar, water, rose water",1,1,40,4,0,West Bengal,1,"['Milk powder', ' plain flour', ' baking powder', ' ghee', ' milk', ' sugar', ' water', ' rose water']",3
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Imarti,"Sugar syrup, lentil flour",1,0,50,4,0,West Bengal,1,"['Sugar syrup', ' lentil flour']",12
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Jalebi,"Maida, corn flour, baking soda, vinegar, curd, water, turmeric, saffron, cardamom",1,0,50,4,0,Uttar Pradesh,3,"['Maida', ' corn flour', ' baking soda', ' vinegar', ' curd', ' water', ' turmeric', ' saffron', ' cardamom']",1
7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kaju katli,"Cashews, ghee, cardamom, sugar",1,0,20,4,0,Neutral,2,"['Cashews', ' ghee', ' cardamom', ' sugar']",12
8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kalakand,"Milk, cottage cheese, sugar",1,1,30,4,0,West Bengal,1,"['Milk', ' cottage cheese', ' sugar']",3
9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kheer,"Milk, rice, sugar, dried fruits",1,0,40,4,0,Neutral,2,"['Milk', ' rice', ' sugar', ' dried fruits']",12
10,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Laddu,"Gram flour, ghee, sugar",1,0,40,4,0,Neutral,2,"['Gram flour', ' ghee', ' sugar']",12
11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lassi,"Yogurt, milk, nuts, sugar",1,0,5,4,0,Punjab,3,"['Yogurt', ' milk', ' nuts', ' sugar']",1
12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nankhatai,"Refined flour, besan, ghee, powdered sugar, yoghurt, green cardamom",1,1,30,4,0,Neutral,2,"['Refined flour', ' besan', ' ghee', ' powdered sugar', ' yoghurt', ' green cardamom']",12
13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Petha,"Firm white pumpkin, sugar, kitchen lime, alum powder",1,0,30,4,0,Uttar Pradesh,3,"['Firm white pumpkin', ' sugar', ' kitchen lime', ' alum powder']",1
14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Phirni,"Rice, sugar, nuts",1,2,20,4,0,Odisha,1,"['Rice', ' sugar', ' nuts']",3
15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rabri,"Condensed milk, sugar, spices, nuts",1,0,45,4,0,Uttar Pradesh,3,"['Condensed milk', ' sugar', ' spices', ' nuts']",1
16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sheera,"Semolina, ghee, nuts, milk",1,0,25,4,0,Maharashtra,6,"['Semolina', ' ghee', ' nuts', ' milk']",11
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Singori,"Khoa, coconut, molu leaf",1,0,20,4,0,Uttarakhand,3,"['Khoa', ' coconut', ' molu leaf']",1
18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sohan halwa,"Corn flour, ghee, dry fruits",1,0,60,4,0,Uttar Pradesh,3,"['Corn flour', ' ghee', ' dry fruits']",1
19,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sohan papdi,"Gram flour, ghee, sugar, milk, cardamom",1,0,60,4,0,Maharashtra,6,"['Gram flour', ' ghee', ' sugar', ' milk', ' cardamom']",11
20,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chhena jalebi,"Chhena, sugar, ghee",1,0,50,4,0,Odisha,1,"['Chhena', ' sugar', ' ghee']",12
21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chhena kheeri,"Chhena, sugar, milk",1,0,60,4,0,Odisha,1,"['Chhena', ' sugar', ' milk']",12
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chhena poda,"Sugar, chenna cheese",1,0,45,4,0,Odisha,1,"['Sugar', ' chenna cheese']",12
23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cham cham,"Flour, cream, sugar, saffron, lemon juice, coconut flakes",1,2,60,4,0,West Bengal,1,"['Flour', ' cream', ' sugar', ' saffron', ' lemon juice', ' coconut flakes']",3
24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kheer sagar,"Chenna, condensed milk, sugar, saffron, cardamom",1,1,60,4,0,Odisha,1,"['Chenna', ' condensed milk', ' sugar', ' saffron', ' cardamom']",3
25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ledikeni,"Chhena, sugar, ghee",1,2,45,4,0,West Bengal,1,"['Chhena', ' sugar', ' ghee']",3
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lyangcha,"Flour, fried milk power, sugar syrup",1,1,30,4,0,Assam,4,"['Flour', ' fried milk power', ' sugar syrup']",1
27,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malapua,"Yoghurt, refined flour, ghee, fennel seeds",1,0,120,4,0,Bihar,3,"['Yoghurt', ' refined flour', ' ghee', ' fennel seeds']",1
28,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mihidana,"Besan flour, sugar, ghee",1,1,30,4,0,West Bengal,1,"['Besan flour', ' sugar', ' ghee']",3
29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Misti doi,"Milk, jaggery",1,2,30,4,0,West Bengal,1,"['Milk', ' jaggery']",3
30,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pantua,"Chhena, sugar, ghee, flour",1,2,45,4,0,West Bengal,1,"['Chhena', ' sugar', ' ghee', ' flour']",3
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pithe,"Rice flour, wheat flour",1,1,35,4,0,Assam,4,"['Rice flour', ' wheat flour']",1
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasabali,"Chenna, sweetened milk",1,1,30,4,0,Odisha,1,"['Chenna', ' sweetened milk']",3
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ras malai,"Chhena, reduced milk, pistachio",1,2,60,4,0,West Bengal,1,"['Chhena', ' reduced milk', ' pistachio']",3
34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasgulla,"Chhena, sugar, cardamom",1,0,90,4,0,West Bengal,1,"['Chhena', ' sugar', ' cardamom']",12
35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sandesh,"Milk, sugar, saffron, cardamom",1,2,20,4,0,West Bengal,1,"['Milk', ' sugar', ' saffron', ' cardamom']",3
36,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adhirasam,"Rice flour, jaggery, ghee, vegetable oil, elachi",1,0,50,4,0,West Bengal,1,"['Rice flour', ' jaggery', ' ghee', ' vegetable oil', ' elachi']",12
37,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ariselu,"Rice flour, jaggery, ghee",1,1,75,4,0,Andhra Pradesh,5,"['Rice flour', ' jaggery', ' ghee']",8
38,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bandar laddu,"Besan, jaggery, cardamom powder, ghee, cashews and raisins, jaggery syrup, sugar",1,0,35,4,0,Andhra Pradesh,5,"['Besan', ' jaggery', ' cardamom powder', ' ghee', ' cashews and raisins', ' jaggery syrup', ' sugar']",11
39,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chikki,"Peanuts, jaggery",1,0,20,4,0,Maharashtra,6,"['Peanuts', ' jaggery']",11
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dharwad pedha,"Milk, Sugar, Dharwadi buffalo milk",1,1,60,4,0,Karnataka,5,"['Milk', ' Sugar', ' Dharwadi buffalo milk']",8
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Double ka meetha,"Loaf bread, milk",1,1,30,4,0,Telangana,5,"['Loaf bread', ' milk']",8
42,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Gavvalu,"Rice flour, sugar, salt, ghee, semolina",1,0,30,4,0,Andhra Pradesh,5,"['Rice flour', ' sugar', ' salt', ' ghee', ' semolina']",11
43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Kakinada khaja,"Wheat flour, sugar",1,0,30,4,0,Andhra Pradesh,5,"['Wheat flour', ' sugar']",11
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kuzhi paniyaram,"Black lentils, rice",1,0,20,4,0,Kerala,5,"['Black lentils', ' rice']",11
45,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mysore pak,"Besan flour, semolina, mung bean, jaggery, coconut, skimmed milk powder, sugar, ghee",1,0,20,4,0,Karnataka,5,"['Besan flour', ' semolina', ' mung bean', ' jaggery', ' coconut', ' skimmed milk powder', ' sugar', ' ghee']",11
46,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Obbattu holige,"Maida flour, turmeric, coconut, chickpeas, jaggery, ghee, cardamom",1,2,60,4,1,Karnataka,5,"['Maida flour', ' turmeric', ' coconut', ' chickpeas', ' jaggery', ' ghee', ' cardamom']",8
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Palathalikalu,"Rice flour, milk",1,0,25,4,0,Andhra Pradesh,5,"['Rice flour', ' milk']",11
48,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Poornalu,"Chana dal, jaggery",1,2,60,4,0,Andhra Pradesh,5,"['Chana dal', ' jaggery']",8
49,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Pongal,"Rice, jaggery, cashews, ghee",1,0,20,4,0,Tamil Nadu,5,"['Rice', ' jaggery', ' cashews', ' ghee']",11
50,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pootharekulu,"Rice flour, powdered sugar, ghee",1,0,60,4,0,Andhra Pradesh,5,"['Rice flour', ' powdered sugar', ' ghee']",11
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Qubani ka meetha,"Apricots, sugar syrup",1,0,20,4,0,Telangana,5,"['Apricots', ' sugar syrup']",11
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sheer korma,"Vermicelli pudding, milk",1,0,20,4,0,Telangana,5,"['Vermicelli pudding', ' milk']",11
53,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unni Appam,"Rice flour, banana, jaggery, coconut",1,0,20,4,0,Tamil Nadu,5,"['Rice flour', ' banana', ' jaggery', ' coconut']",11
54,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kajjikaya,"Rice flour, jaggery, coconut",1,2,15,4,0,Andhra Pradesh,5,"['Rice flour', ' jaggery', ' coconut']",8
55,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anarsa,"Rice flour, jaggery, khus-khus seeds",1,0,50,4,0,Maharashtra,6,"['Rice flour', ' jaggery', ' khus-khus seeds']",11
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basundi,"Sugar, milk, nuts",1,0,35,4,0,Gujarat,6,"['Sugar', ' milk', ' nuts']",11
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dhondas,"Cucumber, rava",1,0,50,4,0,Maharashtra,6,"['Cucumber', ' rava']",11
58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Doodhpak,"Milk, rice, sugar, dry fruits",1,0,60,4,0,Gujarat,6,"['Milk', ' rice', ' sugar', ' dry fruits']",11
59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mahim halwa,"Semolina, sugar",1,0,25,4,0,Maharashtra,6,"['Semolina', ' sugar']",11
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Modak,"Rice flour, coconut, jaggery ",1,0,15,4,0,Maharashtra,6,"['Rice flour', ' coconut', ' jaggery ']",11
61,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shankarpali,"Sugar, ghee, maida flour, semolina",1,0,35,4,0,Maharashtra,6,"['Sugar', ' ghee', ' maida flour', ' semolina']",11
62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shrikhand,"Curd, sugar, saffron, cardamom",1,0,720,4,0,Maharashtra,6,"['Curd', ' sugar', ' saffron', ' cardamom']",11
63,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sutar feni,"Maida, sugar, ghee",1,1,55,4,0,Maharashtra,6,"['Maida', ' sugar', ' ghee']",8
64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Maach Jhol,"Fish, potol, tomato, chillies, ginger, garlic",0,0,40,3,1,Assam,4,"['Fish', ' potol', ' tomato', ' chillies', ' ginger', ' garlic']",14
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pork Bharta,"Boiled pork, onions, chillies, ginger and garlic",0,0,0,3,1,Tripura,4,"['Boiled pork', ' onions', ' chillies', ' ginger and garlic']",14
66,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Chak Hao Kheer,"Rice, milk, sugar, cardamom",1,2,45,4,0,Manipur,4,"['Rice', ' milk', ' sugar', ' cardamom']",8
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Galho,"Rice, axone, salt, water, chillies, pork",0,0,15,3,1,Nagaland,4,"['Rice', ' axone', ' salt', ' water', ' chillies', ' pork']",14
68,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Aloo gobi,"Cauliflower, potato, garam masala, turmeric, curry leaves",1,0,20,3,1,Punjab,3,"['Cauliflower', ' potato', ' garam masala', ' turmeric', ' curry leaves']",0
69,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Aloo tikki,"Rice flour, potato, bread crumbs, garam masala, salt",1,0,20,3,1,Punjab,3,"['Rice flour', ' potato', ' bread crumbs', ' garam masala', ' salt']",0
